<<<<<<< HEAD
"","area.urb","prob.inc","tipo"
"46",21.6508004307497,0.495000347826633,"temp"
"47",18.4070990226684,0.447488896012512,"bor"
"48",21.2223589241785,0.652557167465418,"trop"
"49",20.2260441068849,0.723176825239584,"med"
"50",20.2387316779542,0.576015351766793,"temp"
"51",19.3144136873044,0.636200045822693,"bor"
"52",20.8377738731635,0.619408736986689,"trop"
"53",16.9092714443315,0.555814591519823,"med"
"54",18.257360088533,0.628827224225759,"temp"
"55",21.0973468133845,0.600881296225145,"bor"
"56",17.438955463506,0.4203150971882,"trop"
"57",19.7980249596953,0.679415766406999,"med"
"58",17.3157855073455,0.65922006297523,"temp"
"59",23.5453516411353,0.564473865634023,"bor"
"60",21.8447902192896,0.495825227713334,"trop"
"61",18.3864193421016,0.588227264398975,"med"
"62",20.358350062673,0.650070843300129,"temp"
"63",17.5901346144296,0.828353851228969,"bor"
"64",21.8046232944721,0.475665342482919,"trop"
"65",20.0678374385729,0.718325516497802,"med"
"66",23.2527855088006,0.658424831734788,"temp"
"67",19.8699212398889,0.537397962908309,"bor"
"68",22.9113986878582,0.635859448792293,"trop"
"69",16.7713713173227,0.572453579192747,"med"
"70",20.0068699068769,0.645984928026689,"temp"
"71",19.3679295622492,0.617563732552014,"bor"
"72",20.9461978991243,0.701230491099963,"trop"
"73",17.3232441938397,0.656081728637983,"med"
"74",19.7865089594779,0.594211201963216,"temp"
"75",20.9749029153533,0.563019064844061,"bor"
"76",19.6918235489601,0.712250739683103,"trop"
"77",19.2394475692957,0.661548825315605,"med"
"78",23.9773220900162,0.448371008082731,"temp"
"79",22.1364098928774,0.673689262963203,"bor"
"80",21.2737261994721,0.400077871315945,"trop"
"81",22.0501505856073,0.549750301352373,"med"
"82",23.7404091743748,0.553658074356132,"temp"
"83",16.1369179046301,0.589407014317059,"bor"
"84",16.2274564520079,0.595779685409686,"trop"
"85",22.3532856149987,0.656795228241866,"med"
"86",22.5444063712596,0.573195551501983,"temp"
"87",20.6461653032835,0.83497073226445,"bor"
"88",21.222895216932,0.5836246671723,"trop"
"89",19.1527113484513,0.599606061811618,"med"
"90",19.6881027578017,0.562233599721188,"temp"
"91",19.0431383996899,0.49896723620099,"bor"
"92",18.3869050247684,0.42884112833302,"trop"
"93",19.5881890318167,0.479815449992155,"med"
"94",20.6450832660852,0.646955632112419,"temp"
"95",20.3492394789404,0.593633814019328,"bor"
"96",20.8466509285389,0.590112011677727,"trop"
"97",16.4594721354805,0.538486262293391,"med"
"98",20.9016389932436,0.663023308722099,"temp"
"99",22.9863914173946,0.506198185083412,"bor"
"100",16.7441301251047,0.530661674623796,"trop"
"101",17.9160556411973,0.607522652492126,"med"
"102",18.8329604478583,0.594604382913116,"temp"
"103",22.2883025343065,0.600821302634356,"bor"
"104",18.7282275951528,0.628993318631856,"trop"
"105",20.8557501257971,0.495744435952337,"med"
"106",15.338313483577,0.764821718009355,"temp"
"107",18.2342017664635,0.612281035680412,"bor"
"108",21.6761461746648,0.59436776679048,"trop"
"109",18.4474651625593,0.675291354473743,"med"
"110",24.2128802970354,0.650473883450309,"temp"
"111",20.4404160443138,0.61779771574354,"bor"
"112",20.0932442882741,0.596371383998574,"trop"
"113",20.712766783766,0.469055021406021,"med"
"114",19.9779729022015,0.502109384532,"temp"
"115",19.3926129855442,0.622262400278517,"bor"
"116",16.193254012472,0.578771224528004,"trop"
"117",21.2825099559154,0.604088742343245,"med"
"118",22.0029109395298,0.584827401307634,"temp"
"119",22.0048427196799,0.606233004428106,"bor"
"120",20.0923978026362,0.561564706195254,"trop"
"121",17.498058711073,0.554560023390277,"med"
"122",18.7545681767597,0.679727302886242,"temp"
"123",21.2727993788542,0.623119636891003,"bor"
"124",19.9114591116786,0.719773314055217,"trop"
"125",18.1449338537909,0.54495848951208,"med"
"126",20.7395876980042,0.579018794965097,"temp"
"127",20.4739988307459,0.520609559708064,"bor"
"128",18.1597110794543,0.657551197093555,"trop"
"129",22.7931664521849,0.753535220093477,"med"
"130",17.8091445461976,0.529149605082855,"temp"
"131",23.2113319859038,0.753278586098839,"bor"
"132",21.664548424442,0.551909437334582,"trop"
"133",20.0683846170079,0.513764703492804,"med"
"134",20.0045063933608,0.655551044341234,"temp"
"135",23.0210360476882,0.589899936383139,"bor"
"136",19.5991589645437,0.546279019742915,"trop"
"137",20.6930871401555,0.673545766920005,"med"
"138",20.7927846702224,0.691529526368802,"temp"
"139",21.499636308113,0.676125019902331,"bor"
"140",21.2937624474812,0.710064993681606,"trop"
"141",20.9380669273562,0.646186095682953,"med"
"142",22.7211969594917,0.749620123857189,"temp"
"143",22.8817045642609,0.648963596268482,"bor"
"144",17.9784887128631,0.72832543384807,"trop"
"145",21.6296676812532,0.53361894090891,"med"
"146",19.1211043145072,0.548319901076367,"temp"
"147",21.108186176443,0.533753493088047,"bor"
"148",21.3939415225096,0.64710412896721,"trop"
"149",18.2752163331989,0.573140086934867,"med"
"150",19.2164024479532,0.598910387382014,"temp"
"151",20.9827953201354,0.623124612548631,"bor"
"152",17.705764213989,0.642881585253939,"trop"
"153",20.2792586586697,0.551833045833031,"med"
"154",21.0959292666291,0.488158091216168,"temp"
"155",19.6376466704686,0.467402307000142,"bor"
"156",18.3663886396511,0.398410828516346,"trop"
"157",22.0786896496674,0.611395078974405,"med"
"158",21.4463008767641,0.479973804436883,"temp"
"159",20.6860432675973,0.626922400340952,"bor"
"160",20.9847836495481,0.738060802945535,"trop"
"161",20.976033662398,0.836921403866524,"med"
"162",19.7797478071462,0.69829533135892,"temp"
"163",18.5517281641705,0.714026981429964,"bor"
"164",17.4169468181816,0.572136939423989,"trop"
"165",19.9257959790117,0.698008836323982,"med"
"166",23.7090399435306,0.621136789523794,"temp"
"167",21.4525629766318,0.388149775434636,"bor"
"168",20.377611748358,0.549709338892126,"trop"
"169",18.4836400066546,0.726369180752099,"med"
"170",19.6371935604093,0.452440724803341,"temp"
"171",19.0989828073553,0.738056880476814,"bor"
"172",18.7376051717255,0.417272154220289,"trop"
"173",19.316400982336,0.528147014771461,"med"
"174",19.8558267647243,0.698166452715854,"temp"
"175",19.0496838000649,0.695606810622411,"bor"
"176",22.1119168154415,0.489537141071938,"trop"
"177",22.5621732648512,0.621114411198074,"med"
"178",19.3893604520045,0.631535727216942,"temp"
"179",17.1118189306539,0.607043420973555,"bor"
"180",18.554610320784,0.553025336452924,"trop"
"181",21.0306660657326,0.78037018398717,"med"
"182",18.478169051266,0.726965403537026,"temp"
"183",15.3619514342369,0.586699024584695,"bor"
"184",17.2359582574782,0.392116872626315,"trop"
"185",21.6978759609767,0.663267439107884,"med"
"186",18.7893776268978,0.733470194962029,"temp"
"187",19.9220945300766,0.605124123749385,"bor"
"188",19.5809679046539,0.692688294459226,"trop"
"189",18.0547780248467,0.619164962268431,"med"
"190",20.1644859736057,0.567306361686034,"temp"
"191",20.1213831840547,0.609082022903096,"bor"
"192",17.8188355923376,0.725674595784926,"trop"
"193",19.0917730679534,0.704298795136304,"med"
"194",20.296082701752,0.733885058795194,"temp"
"195",19.7026550578613,0.519386287201652,"bor"
"196",19.1408310678019,0.482647237746286,"trop"
"197",20.9233235753519,0.684408192839059,"med"
"198",18.6485494756938,0.674139271975829,"temp"
"199",19.6331017289202,0.759078622828379,"bor"
"200",22.1906843440226,0.624685008438486,"trop"
"201",16.6165516144334,0.604997889134407,"med"
"202",17.06635504242,0.65048625109412,"temp"
"203",20.1361158610961,0.745682138863666,"bor"
"204",19.9801685566884,0.490607231170277,"trop"
"205",17.8627248584836,0.652785946683871,"med"
"206",19.409587979983,0.709459065505432,"temp"
"207",22.3427120725901,0.724388913828573,"bor"
"208",20.0193364345947,0.687569523674806,"trop"
"209",22.115589707463,0.748186042655681,"med"
"210",18.7807550202572,0.629195820982599,"temp"
"211",18.7729705901168,0.817892985187759,"bor"
"212",19.2635341258965,0.663869942683475,"trop"
"213",23.7051645773814,0.563184896133995,"med"
"214",22.0910384472035,0.534783873092229,"temp"
"215",20.0015611451441,0.468786494761715,"bor"
"216",19.0434226776019,0.620406862890409,"trop"
"217",20.558884298864,0.624199902486376,"med"
"218",20.191833776899,0.567657243077025,"temp"
"219",20.3353813775401,0.646709874403873,"bor"
"220",17.3033494740958,0.603229450056077,"trop"
"221",20.0418541863668,0.588833800245268,"med"
"222",24.9512672925346,0.66898154807934,"temp"
"223",18.8516750716236,0.681927569383238,"bor"
"224",21.2786805916205,0.372611806099589,"trop"
"225",20.0149272367217,0.557217009362578,"med"
"226",20.0018230805885,0.579106816935662,"temp"
"227",20.3381508420496,0.624094834757164,"bor"
"228",22.6450335661023,0.57761096346346,"trop"
"229",19.2030365523784,0.502180217865062,"med"
"230",19.2539869239639,0.628789635085381,"temp"
"231",18.3542091538386,0.50048397992415,"bor"
"232",18.6411610579203,0.525469283118941,"trop"
"233",20.6029021616595,0.467524359936007,"med"
"234",17.2587182908019,0.637525826832412,"temp"
"235",22.3657583015166,0.52989029866133,"bor"
"236",16.6085864219053,0.797445668822766,"trop"
"237",22.7005405646156,0.611651655578273,"med"
"238",21.5457682388951,0.545997090238858,"temp"
"239",17.6174680665516,0.577968195487914,"bor"
"240",19.1041955738499,0.590264367592949,"trop"
"241",19.2899551961973,0.724714495022607,"med"
"242",18.8650150422771,0.511314654153583,"temp"
"243",23.4250325722895,0.59021017039315,"bor"
"244",18.6296323878332,0.444388254450507,"trop"
"245",17.474460576468,0.596216374201415,"med"
"246",19.6181282495987,0.440729955667966,"temp"
"247",20.6551662275811,0.53919288104808,"bor"
"248",22.8431872416231,0.769008950324635,"trop"
"249",20.0888885993033,0.551509683246007,"med"
"250",21.1472416033779,0.661732339993922,"temp"
"251",21.760167889275,0.497093423648798,"bor"
"252",16.3241690672823,0.501240429366518,"trop"
"253",21.5099221777563,0.606079506946871,"med"
"254",20.3794694432151,0.757291980754014,"temp"
"255",16.8141055237569,0.571745660524724,"bor"
"256",24.0006250616028,0.417979355773959,"trop"
"257",19.6622667398249,0.634018759020955,"med"
"258",18.9911880250475,0.676583049826455,"temp"
"259",19.4716428121091,0.56633784338574,"bor"
"260",20.4024336004323,0.542885308608232,"trop"
"261",19.3655143592477,0.658147104024075,"med"
"262",21.0713213255338,0.537542315541663,"temp"
"263",18.5983189652546,0.522794183189589,"bor"
"264",18.2931042014799,0.620028732747301,"trop"
"265",19.7188929524586,0.47956867440976,"med"
"266",19.7668856687868,0.342668300326742,"temp"
"267",17.2270479955419,0.600451884689631,"bor"
"268",17.0379800957014,0.713416685063026,"trop"
"269",21.2309447442044,0.691234329903815,"med"
"270",19.5188585819914,0.725447755016902,"temp"
"271",21.9316680045683,0.70373068529187,"bor"
"272",19.5904622025969,0.63533894858837,"trop"
"273",18.1408432593774,0.690003153720889,"med"
"274",23.2566439797514,0.500156398660615,"temp"
"275",16.4609668029576,0.693713014993435,"bor"
"276",19.6558826987628,0.457521167322555,"trop"
"277",18.2645470612447,0.495727937248354,"med"
"278",16.4769126091837,0.516207955002513,"temp"
"279",15.7642861359452,0.675166625584634,"bor"
"280",19.8940407358227,0.783135689306433,"trop"
"281",21.7466537436911,0.66856725743425,"med"
"282",21.9546750588871,0.561597833719706,"temp"
"283",19.1060668712703,0.564119886771151,"bor"
"284",22.2226450297546,0.555833503466872,"trop"
"285",18.7614591171631,0.659443376022559,"med"
"286",16.0342918497522,0.574303076343932,"temp"
"287",24.3816469533111,0.625809461359116,"bor"
"288",23.4289605046274,0.679498418646494,"trop"
"289",18.5991127053242,0.462133225744538,"med"
"290",16.7056655032807,0.647694112223282,"temp"
"291",22.1000474322672,0.426873042329482,"bor"
"292",16.3143681815355,0.477749519617243,"trop"
"293",21.2720834118831,0.640565256819483,"med"
"294",21.6045949361267,0.828068546913028,"temp"
"295",20.2717321617112,0.730917757701094,"bor"
"296",20.2788947717347,0.400545661642502,"trop"
"297",21.1276137078284,0.660310621270831,"med"
"298",22.1012573867072,0.566987990748938,"temp"
"299",17.9588173790852,0.647367076432348,"bor"
"300",14.6808806638561,0.713608866313226,"trop"
"301",20.3887126867199,0.6374926677062,"med"
"302",20.8908456459986,0.596576606767483,"temp"
"303",20.4495485728862,0.652134686304324,"bor"
"304",18.7136303050259,0.413272181499309,"trop"
"305",17.9542326042323,0.62217227908104,"med"
"306",22.1459298461574,0.653930750401449,"temp"
"307",17.3713102990287,0.475189003944871,"bor"
"308",23.9214503782606,0.477381724150441,"trop"
"309",20.5658272836734,0.48261738326787,"med"
"310",17.1017866067212,0.676725234190034,"temp"
"311",18.808896837756,0.418852616650378,"bor"
"312",19.4995850270424,0.562361184561654,"trop"
"313",17.4521185535433,0.545286099821259,"med"
"314",24.3634133688029,0.467684261678129,"temp"
"315",18.7778509777595,0.649172604783928,"bor"
"316",19.0510190174374,0.338638965294303,"trop"
"317",22.4924025746692,0.824277600312586,"med"
"318",19.7712501416396,0.560255519766106,"temp"
"319",17.1095391357203,0.778321679941048,"bor"
"320",23.0263355922616,0.488683448452998,"trop"
"321",20.5021131143952,0.471908031987819,"med"
"322",21.5640726962806,0.561449754147724,"temp"
"323",19.6048575318939,0.62475809525024,"bor"
"324",22.5201826106173,0.531557527294137,"trop"
"325",20.8709027821164,0.683631529133485,"med"
"326",23.6570788670604,0.61966840445619,"temp"
"327",21.8005051739153,0.709063348683871,"bor"
"328",24.1904341404827,0.536224486591203,"trop"
"329",19.2816348552187,0.677624407985365,"med"
"330",20.6712491324615,0.493995442522776,"temp"
"331",16.8999262871602,0.567681466217421,"bor"
"332",23.1944660585613,0.478218780298475,"trop"
"333",17.5297548140879,0.692756212543936,"med"
"334",22.3000810667112,0.712041042260082,"temp"
"335",18.4949887834442,0.514301243611369,"bor"
"336",19.9731782436909,0.713192710777335,"trop"
"337",22.5127575337479,0.708975370087974,"med"
"338",19.4719559793052,0.743790125306454,"temp"
"339",24.3878823849677,0.608994768232553,"bor"
"340",19.7977153739048,0.626943726923165,"trop"
"341",21.6800038222621,0.78015411992578,"med"
"342",21.3030831137991,0.80754224728794,"temp"
"343",17.2709183848148,0.509782783759357,"bor"
"344",19.6321821843524,0.673050080025275,"trop"
"345",20.0037333366074,0.533603808942374,"med"
"346",20.672348468997,0.828641076854251,"temp"
"347",17.7329713094845,0.465233516916113,"bor"
"348",20.8440081712415,0.782244728479965,"trop"
"349",21.9253037252311,0.499819594844307,"med"
"350",21.6631252531107,0.614884549084889,"temp"
"351",20.5338555755263,0.515477888353185,"bor"
"352",18.7056585234793,0.61343525436707,"trop"
"353",23.7456001153914,0.669029518531467,"med"
"354",21.8903992978291,0.569973517334328,"temp"
"355",20.0854207270883,0.655265934949502,"bor"
"356",18.8952878381383,0.516461645222291,"trop"
"357",20.9829875799334,0.51162437743135,"med"
"358",18.9620662704233,0.398929156724448,"temp"
"359",17.6873329059575,0.484154722354722,"bor"
"360",22.054999485482,0.606275061251005,"trop"
"361",19.2699920501722,0.493870404889654,"med"
"362",19.5654671007932,0.660110115785759,"temp"
"363",19.2947701869446,0.559998105497904,"bor"
"364",21.4780346694145,0.774265551767431,"trop"
"365",23.1735686136006,0.531523431276559,"med"
"366",21.6815894105089,0.443046667699896,"temp"
"367",23.1511001999596,0.617099578796044,"bor"
"368",23.9572757348524,0.683459578816266,"trop"
"369",21.0286147895753,0.724242647627181,"med"
"370",19.2161940250622,0.723341577349848,"temp"
"371",21.7802906723309,0.679450221111185,"bor"
"372",20.0345012389701,0.742615709709391,"trop"
"373",21.5233668588582,0.559899211653392,"med"
"374",19.8912156210716,0.646713659932847,"temp"
"375",18.9479198371322,0.685176586377493,"bor"
"376",23.2269209705604,0.443419025644852,"trop"
"377",21.1828760336506,0.362878597348616,"med"
"378",13.0695541091674,0.66504169935959,"temp"
"379",16.7196502938054,0.452863068313807,"bor"
"380",19.1145359733294,0.426820087562352,"trop"
"381",19.1706964667907,0.691774622794779,"med"
"382",19.2226286867212,0.679715859156887,"temp"
"383",20.7732392766151,0.651370605605264,"bor"
"384",19.7007911044985,0.580438949461202,"trop"
"385",20.0040069469985,0.52538689052093,"med"
"386",20.8482637894484,0.497459729918462,"temp"
"387",20.1770119201249,0.465315670034488,"bor"
"388",17.70089083756,0.704339861035361,"trop"
"389",19.6224224163021,0.533326296321379,"med"
"390",20.4121451850682,0.666950130560742,"temp"
"391",20.9568193459528,0.572394789895472,"bor"
"392",20.3401908165758,0.560620268575834,"trop"
"393",21.5445002979489,0.502956200888667,"med"
"394",21.0166966272133,0.679320960401916,"temp"
"395",17.9986198990486,0.498896025619074,"bor"
"396",23.3340290603692,0.624885965361774,"trop"
"397",19.1417317774519,0.666054070027618,"med"
"398",23.4150683928665,0.751957427549246,"temp"
"399",18.7868757361557,0.606065890263169,"bor"
"400",18.8283644085898,0.733371936043147,"trop"
"401",22.0229996754242,0.59523057463161,"med"
"402",19.8942714706545,0.561490759941266,"temp"
"403",19.7902398618315,0.526781859771751,"bor"
"404",16.579861072758,0.634182176222786,"trop"
"405",21.5119444689771,0.675157626622649,"med"
"406",17.8930624739235,0.767704443552051,"temp"
"407",22.5536781201376,0.572620670135381,"bor"
"408",17.358357251142,0.65540124584158,"trop"
"409",18.6748353832196,0.54220999893756,"med"
"410",17.4909736366164,0.608497739536122,"temp"
"411",19.0602550007509,0.753647633021605,"bor"
"412",22.096280797608,0.535208690347627,"trop"
"413",22.916527098017,0.590911127205761,"med"
"414",14.6556358886003,0.518882400084586,"temp"
"415",19.7674366580819,0.46581585180038,"bor"
"416",19.7362134944972,0.550937457109288,"trop"
"417",23.1972184101511,0.561874672746317,"med"
"418",18.7296432073787,0.625503700626719,"temp"
"419",22.1757104699017,0.53486500751822,"bor"
"420",21.1884846970213,0.655751228503586,"trop"
"421",18.5795375598485,0.665185216160065,"med"
"422",21.1198044303454,0.700733314097206,"temp"
"423",16.9805821158843,0.67652506724378,"bor"
"424",21.9398055481525,0.807010768555853,"trop"
"425",20.5785808580181,0.613265919303793,"med"
"426",22.0830650391265,0.478220552532683,"temp"
"427",20.072734627671,0.51853648363395,"bor"
"428",17.1548472541762,0.428497222011743,"trop"
"429",22.5774161544176,0.572075993501279,"med"
"430",23.7589368074366,0.666477600097599,"temp"
"431",18.9671059444709,0.703746074813662,"bor"
"432",19.2262337239229,0.639333518996093,"trop"
"433",19.9343305011709,0.515700133693645,"med"
"434",18.6997401630788,0.592706951167953,"temp"
"435",14.3422179273151,0.79677995286342,"bor"
"436",18.9338057046589,0.652126329414737,"trop"
"437",16.3945294155834,0.48309578157177,"med"
"438",18.514619815985,0.646939946569143,"temp"
"439",19.2716543194969,0.447514990701879,"bor"
"440",21.9051017894656,0.58625531181186,"trop"
"441",19.8025106921164,0.688784125644379,"med"
"442",18.3411539520608,0.544779713841329,"temp"
"443",20.4705808176382,0.562964298197552,"bor"
"444",19.5206923717962,0.451824923144334,"trop"
"445",24.2663870766004,0.563423262154368,"med"
"446",19.5606427991998,0.405500267262177,"temp"
"447",17.384127371178,0.646765976933494,"bor"
"448",18.9336227797443,0.599253701964824,"trop"
"449",15.4845629160893,0.347875947734211,"med"
"450",23.4069499298389,0.562690857738,"temp"
"451",19.2584619545112,0.572602050344036,"bor"
"452",19.5707790983157,0.585012685620301,"trop"
"453",19.8291563662697,0.618936769751526,"med"
"454",17.1729477392788,0.583469411957859,"temp"
"455",21.7619416394729,0.568885634835762,"bor"
"456",22.5194324852302,0.517007780149497,"trop"
"457",21.2735961836854,0.542728361538167,"med"
"458",18.9830897092098,0.902017917062957,"temp"
"459",18.418776212667,0.736322454245002,"bor"
"460",21.8611617591088,0.56328821001436,"trop"
"461",21.7098324055971,0.756369755119347,"med"
"462",22.5057117078886,0.389829104596137,"temp"
"463",20.0406786649258,0.477770888465832,"bor"
"464",20.3457328428613,0.630380476544221,"trop"
"465",15.3755808947168,0.549566560056038,"med"
"466",21.9380942259108,0.588253781480348,"temp"
"467",23.7229835154571,0.545236843889404,"bor"
"468",19.2301623302221,0.570457391956969,"trop"
"469",16.7401463057661,0.664572323145837,"med"
"470",20.9368991468969,0.671664204879584,"temp"
"471",17.7274099138011,0.519615480508799,"bor"
"472",16.3565601229807,0.546983535410215,"trop"
"473",24.7956136588617,0.653889132331146,"med"
"474",19.7794351752315,0.409273344239312,"temp"
"475",19.487208978257,0.645761194396332,"bor"
"476",24.6161744240661,0.531585548588183,"trop"
"477",17.8914280660486,0.517884289802066,"med"
"478",20.5932768123056,0.479974443919501,"temp"
"479",18.3026915625179,0.709871132043437,"bor"
"480",17.9131290946252,0.553065796945227,"trop"
"481",18.1803575987479,0.689666301252337,"med"
"482",20.360986322665,0.626173109313885,"temp"
"483",21.9312887048033,0.66177244118617,"bor"
"484",22.8444471854641,0.830828913547096,"trop"
"485",21.5544964599509,0.546844212327861,"med"
"486",20.9942790100512,0.690076667001302,"temp"
"487",22.8833228896961,0.429218184248043,"bor"
"488",21.2729539599564,0.544388815161826,"trop"
"489",20.4584125709945,0.611833839189434,"med"
"490",20.6668759469029,0.559787304452138,"temp"
"491",17.7122281490339,0.559125073969385,"bor"
"492",18.468703081299,0.327066499963051,"trop"
"493",21.3005113975727,0.713913424489043,"med"
"494",17.4029778029214,0.624845561934752,"temp"
"495",16.2187962745253,0.629897104030555,"bor"
"496",18.7498185014724,0.709949612297877,"trop"
"497",20.3230571837928,0.562853651642661,"med"
"498",22.1218409809896,0.424003618023541,"temp"
"499",14.5337967185276,0.286074646940997,"bor"
"500",20.1325461771563,0.62487511465361,"trop"
"501",17.6304928244627,0.489734065916154,"med"
"502",17.2318930170623,0.663161748050629,"temp"
"503",19.288216880812,0.462343565269649,"bor"
"504",19.3188850609648,0.447619355775095,"trop"
"505",23.353568652765,0.463976057470881,"med"
"506",20.1854530044904,0.576529963565781,"temp"
"507",18.5344936359345,0.574775168768932,"bor"
"508",19.3997767334907,0.691749281135153,"trop"
"509",21.9101150177476,0.572014731764843,"med"
"510",22.9420090643331,0.644742892914748,"temp"
"511",20.3070042656812,0.649822796447378,"bor"
"512",22.7897404275661,0.565517722774925,"trop"
"513",17.4914564074582,0.564010758823669,"med"
"514",22.1090392499354,0.674374072472387,"temp"
"515",18.3942867824343,0.538129889169909,"bor"
"516",21.6780938461756,0.56489281075169,"trop"
"517",22.6233647597216,0.846387914318714,"med"
"518",23.0699156667151,0.615951043240797,"temp"
"519",17.7096167898269,0.59137777821397,"bor"
"520",20.2976925204787,0.553516523921762,"trop"
"521",23.2892139140366,0.520511449932992,"med"
"522",17.8360568713169,0.675624231453707,"temp"
"523",17.6852890464086,0.614256482081449,"bor"
"524",20.4305231406263,0.533486301999293,"trop"
"525",20.9136080616073,0.653499038722086,"med"
"526",20.9318878780034,0.712151183188821,"temp"
"527",22.4788818968425,0.458366632951541,"bor"
"528",20.4755886298966,0.647938467690591,"trop"
"529",23.9948256977193,0.428854581458686,"med"
"530",21.3580264416743,0.539391042590233,"temp"
"531",18.734820697877,0.593065628702756,"bor"
"532",20.6310057323096,0.439105445088107,"trop"
"533",21.7825464772104,0.405611154989057,"med"
"534",19.630082048436,0.509833741224465,"temp"
"535",17.145145173052,0.685277761213936,"bor"
"536",18.7836957154882,0.781970574211027,"trop"
"537",23.199749447821,0.400148606588629,"med"
"538",23.2838787921047,0.505475488357463,"temp"
"539",20.7988480142273,0.588726578384308,"bor"
"540",20.255999400954,0.584882213235589,"trop"
"541",17.8854224112806,0.888685482055084,"med"
"542",20.1697092328518,0.696143473580479,"temp"
"543",20.8985071723656,0.484750075931861,"bor"
"544",22.6562900267393,0.720636207654213,"trop"
"545",21.498344810959,0.504187977214142,"med"
"546",20.5812169903492,0.7323129826004,"temp"
"547",19.869917585404,0.662213265413798,"bor"
"548",19.8006760143628,0.686465412249877,"trop"
"549",17.0994032644548,0.644954426683896,"med"
"550",17.126526943495,0.470669316539394,"temp"
"551",19.7558095220133,0.821223029774008,"bor"
"552",19.4089612623193,0.554924414551661,"trop"
"553",17.7894714921992,0.65254753708485,"med"
"554",22.7334942838212,0.797441112944947,"temp"
"555",22.8435889358799,0.664911947968065,"bor"
"556",22.391063705299,0.603084872388687,"trop"
"557",20.200810037953,0.556185252251557,"med"
"558",16.9674649024106,0.645597957639711,"temp"
"559",19.7606606921523,0.524126873946032,"bor"
"560",22.4868965981353,0.662434506109725,"trop"
"561",19.7637401191793,0.573385480900828,"med"
"562",18.123124606468,0.694082608019034,"temp"
"563",18.8802655973709,0.642972875073888,"bor"
"564",20.9202735559489,0.516414312805811,"trop"
"565",20.0462659181228,0.540738348694824,"med"
"566",21.6022107577641,0.620308561014113,"temp"
"567",20.2060804725479,0.460505637361018,"bor"
"568",20.6942989406451,0.445726461743038,"trop"
"569",19.1618952549708,0.611824261651241,"med"
"570",19.628885918821,0.740108897861533,"temp"
"571",19.6698476975557,0.54109759816895,"bor"
"572",21.0608048254192,0.649596106649493,"trop"
"573",15.8659938374879,0.779183009368912,"med"
"574",19.5912516230183,0.498332924358059,"temp"
"575",21.2933635134553,0.76290160521779,"bor"
"576",23.695477833541,0.641162237425772,"trop"
"577",19.7705923837937,0.590474961351936,"med"
"578",17.7731585559452,0.566014317748812,"temp"
"579",20.7477277623424,0.557111426493298,"bor"
"580",17.0566435549976,0.768818765198169,"trop"
"581",17.0395579747641,0.733930785652633,"med"
"582",17.0856514820286,0.809877188171214,"temp"
"583",23.1781399500464,0.675921475034268,"bor"
"584",17.8924465761637,0.572055292845102,"trop"
"585",18.9833114399015,0.556114807589381,"med"
"586",20.2999826905235,0.640351016649161,"temp"
"587",16.4684198071576,0.676964192680875,"bor"
"588",19.3992185601436,0.786510141280553,"trop"
"589",21.4446448376963,0.626278479665424,"med"
